base_L2@1s,base_L2@2s,base_L2@3s,base_avgL2@1s,base_avgL2@2s,base_avgL2@3s,base_coll@1s,base_coll@2s,base_coll@3s,base_cumColl@1s,base_cumColl@2s,base_cumColl@3s,base_meanColl@1s,base_meanColl@2s,base_meanColl@3s,base_status,command,got_L2@1s,got_L2@2s,got_L2@3s,got_avgL2@1s,got_avgL2@2s,got_avgL2@3s,got_beats_base,got_cand_cmd,got_cand_kin,got_cand_total,got_cand_vals,got_candidate_spread,got_coll@1s,got_coll@2s,got_coll@3s,got_cumColl@1s,got_cumColl@2s,got_cumColl@3s,got_meanColl@1s,got_meanColl@2s,got_meanColl@3s,got_minADE_C,got_n_candidates,got_oracle_L2@1s,got_oracle_L2@2s,got_oracle_L2@3s,got_oracle_avgL2@1s,got_oracle_avgL2@2s,got_oracle_avgL2@3s,got_pred,got_selection_gap_L2@1s,got_selection_gap_L2@2s,got_selection_gap_L2@3s,got_selection_gap_avgL2@1s,got_selection_gap_avgL2@2s,got_selection_gap_avgL2@3s,got_selection_rank,got_selection_top1,got_status,got_worst_candidate,mean_coll@1s,mean_coll@2s,mean_coll@3s,mean_cumColl@1s,mean_cumColl@2s,mean_cumColl@3s,mean_meanColl@1s,mean_meanColl@2s,mean_meanColl@3s,sample_token,scene,seed
4.5443,9.3964,13.109,3.2585,5.6136,7.5887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,4.5443,9.3974,13.109,3.2585,5.6139,7.7791,False,"[-0.0653, -0.0653, -0.1958, -0.0653, -0.0653, -0.0653, -0.1958, -0.5875]","[-170.5955, -624.1383, -97.8461, -71542.553, -2943.5355, -8706.1742, -17929.5641, -26324.0027]","[3.0301, 3.0102, 2.2635, -1071540.7964, -2005751.4081, -2011514.0468, -2020737.4367, -2029131.8753]","[7.779, 8.314, 9.161, 9.484, 8.281, 7.953, 8.105, 11.622]",1.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7791,8.0,4.5443,9.3974,13.109,3.2585,5.6139,7.7791,"[[1.973, 0.0], [4.542, -0.131], [6.541, 0.0], [9.396, -0.131], [11.11, -0.131], [13.108, -0.131]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ok,11.6222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418cbb70159341c1ada4f3ba1fb69713,scene-0344,43
5.1135,10.5394,15.3931,3.9714,6.4703,9.0163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,5.1135,10.253,15.3931,3.9714,6.6839,9.1587,False,"[-0.0653, -0.1958, -0.0653, -0.1305, -0.0653, -0.0, -8.2899, -0.1958]","[-318.698, -614.3386, -92.1331, -307.3796, -1645.3307, -6786.4728, -39088.9842, -89732.4617]","[4.3488, 4.2908, 3.3521, 3.3208, -1001641.9393, -1006784.0856, -1039085.5927, -1089730.0744]","[9.159, 10.302, 9.016, 10.448, 8.731, 7.208, 11.857, 11.268]",1.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2077,8.0,5.1135,10.5394,10.5386,3.9714,6.4703,7.2077,"[[2.829, 0.0], [5.113, 0.0], [8.54, 0.0], [10.253, 0.0], [12.823, -0.131], [15.393, -0.131]]",0.0,-0.2863,4.8546,0.0,0.2137,1.951,3.0,0.0,ok,11.8568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,eb9d7bc242d14e92a46c1037126cb204,scene-0344,43
5.1135,10.5394,15.9642,3.9714,6.4703,9.1114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,5.1135,10.5394,15.9642,3.9714,6.4703,9.1114,False,"[-0.0653, -0.0653, -0.718, -0.5222, -0.4569, -0.0, -0.718, -0.0653]","[-120.3089, -123.5179, -204.3397, -1378.8061, -7914.4473, -13225.8356, -47447.483, -1062558.4011]","[3.4363, 3.4017, 1.1859, -1001376.676, -1007912.3518, -1013223.7401, -1047445.3529, -2062556.3056]","[9.111, 8.921, 10.689, 9.404, 10.257, 10.115, 8.884, 18.582]",3.0273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8839,8.0,5.1135,10.5394,23.4315,3.9714,6.4703,8.8839,"[[2.829, 0.0], [5.113, 0.0], [7.398, -0.131], [10.539, -0.131], [12.823, -0.131], [15.964, -0.131]]",0.0,0.0,-7.4673,0.0,0.0,0.2276,2.0,0.0,ok,18.5821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113f0ef12c2d455ebd676580a8bb9d57,scene-0344,43
5.399,11.1104,17.3918,4.1141,6.7558,9.5873,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,ok,straight,5.4006,11.1104,15.3926,4.2577,7.0417,9.4456,True,"[-0.0, -0.0653, -0.0653, -0.1958, -0.1958, -0.1305, -0.0653, -0.9791]","[-116.1781, -218.4597, -267.7959, -346.3574, -1956.9197, -4291.4028, -24070.6483, -70801.443]","[4.1642, 4.0316, 3.9378, -1000343.3606, -1001953.923, -1004288.4977, -1024067.7432, -1070798.4463]","[9.446, 9.73, 9.778, 9.113, 10.588, 9.989, 8.731, 11.987]",0.9401,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,8.7308,8.0,5.4006,11.1104,18.5339,4.2577,7.0417,8.7308,"[[3.115, 0.0], [5.399, -0.131], [8.54, -0.131], [11.11, -0.131], [13.108, -0.392], [15.393, 0.0]]",0.0,0.0,-3.1413,0.0,0.0,0.7147,2.0,0.0,ok,11.9869,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,23d04168ebfa4aabbd7ab5024c7f096f,scene-0344,43
5.399,10.5394,16.8207,4.2569,6.7558,9.5873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,5.1135,10.5394,15.9642,3.9714,6.613,9.3494,True,"[-0.0653, -0.0653, -0.0653, -2.2193, -0.0653, -1.5666, -1.7624, -0.2611]","[-83.5116, -66.7774, -1868.8323, -1910.7707, -2707.0662, -3099.9253, -12703.1789, -247177.1091]","[3.4889, 3.4543, -1001866.5977, -1001908.536, -1002704.7968, -1003097.6906, -1012700.9095, -1247174.8397]","[9.349, 9.445, 9.778, 10.19, 9.687, 11.345, 10.612, 14.065]",1.4632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3494,8.0,5.1135,10.5394,15.9642,3.9714,6.613,9.3494,"[[2.829, 0.0], [5.113, 0.0], [7.969, -0.131], [10.539, -0.131], [13.679, -0.131], [15.964, -0.131]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ok,14.0652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c525629d7b3749d8968b486bb5412adf,scene-0345,43
1.7381,1.4861,2.3821,1.2208,1.3436,1.5379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,right,1.7381,2.7563,2.267,1.2208,1.5921,1.6843,False,"[0.0653, 0.3264, -0.2611, 0.0653, 3.1985, 0.0653, 7.0497, 0.3264]","[-2224.4808, -2717.9249, -3536.6253, -5327.5079, -7453.7927, -8556.4855, -13817.5438, -14854.7909]","[-1002222.2844, -1002715.7286, -1003534.429, -1005325.7348, -1007452.0196, -1008554.2891, -1013815.7707, -1014853.0177]","[1.684, 2.514, 2.48, 2.536, 2.811, 1.94, 4.801, 6.156]",1.4451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6843,8.0,1.7381,2.7563,2.267,1.2208,1.5921,1.6843,"[[2.258, 0.0], [5.113, 0.0], [6.541, 0.0], [10.824, -0.653], [11.11, -0.131], [13.108, -0.131]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ok,6.1559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d8866c75f88a4dbaa461260b81409544,scene-0345,43
1.3761,3.2651,6.1958,0.9915,1.8861,3.1834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,right,1.5646,3.2651,5.0075,1.0858,1.9333,2.9894,True,"[2.9374, 2.7415, 2.2846, 2.2846, -1.5013, 2.1541, 3.1332, -8.2899]","[-168.0626, -113.9455, -74.9614, -99.6139, -788.0188, -1951.1605, -20223.3789, -23189.8702]","[2.5554, 2.508, 2.3878, 2.3811, -1000786.6855, -1001949.8272, -1020222.0417, -1023188.5369]","[2.989, 3.809, 3.249, 3.44, 4.867, 3.119, 4.279, 6.801]",1.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9894,8.0,1.5646,3.2651,5.0075,1.0858,1.9333,2.9894,"[[2.258, -0.131], [4.257, -0.653], [6.827, -0.914], [9.111, -1.958], [11.395, -3.003], [14.536, -5.875]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ok,6.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699e94e9f1cc4dffa7c58c00fd3a740f,scene-0345,43
1.8522,4.839,6.1148,1.3541,2.9021,4.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.8522,4.839,6.1148,1.3541,2.9021,4.0105,False,"[-0.0653, -0.0653, -0.1958, -0.1958, -0.0, -0.1958, -0.0653, -1.6971]","[-42.3747, -127.5211, -206.2681, -951.7802, -344.163, -736.6612, -10268.7884, -562978.8929]","[2.9489, 2.9462, 2.7013, 2.695, -1000342.0642, -1000734.5647, -1010266.6919, -1562976.7941]","[4.011, 4.391, 3.234, 5.254, 4.678, 6.485, 3.313, 13.373]",3.1021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.234,8.0,1.8522,4.839,2.7421,1.3541,2.9021,3.234,"[[4.257, 0.0], [8.54, 0.0], [12.537, 0.0], [16.82, 0.0], [20.532, 0.0], [24.815, -0.131]]",0.0,0.0,3.3727,0.0,0.0,0.7766,2.0,0.0,ok,13.3729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13ccb50e48444e128c76ca469117d676,scene-0345,43
1.6871,3.4003,5.1135,1.2588,2.1154,2.8293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.1161,3.4003,5.1135,0.6878,1.7585,2.5913,True,"[-0.0, -0.0, -0.0, -0.0, -0.0653, -0.0, -0.4569, -0.3916]","[-176.0052, -202.0939, -212.4343, -887.9289, -2845.3929, -3288.0227, -8617.4551, -23060.3699]","[3.3478, 3.3442, 3.342, -1000885.856, -1002843.3208, -1003285.9507, -1008615.3831, -1023058.297]","[2.591, 2.211, 2.782, 2.687, 3.781, 1.743, 6.259, 6.305]",1.6694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7434,8.0,1.6871,3.4003,2.2582,1.2588,2.0441,1.7434,"[[0.259, 0.0], [1.116, 0.0], [2.258, 0.0], [3.4, 0.0], [3.4, 0.0], [5.113, 0.0]]",-0.5711,0.0,2.8553,-0.5711,-0.2855,0.8479,2.0,0.0,ok,6.3055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c35efe5eaf784275b8c7e31fb50aa902,scene-0346,43
1.6871,3.6858,4.5424,1.2588,2.1868,2.8768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.6871,3.6858,5.1135,1.2588,2.1868,2.9244,False,"[-0.0, -0.0, -0.0, -0.1305, -0.2611, -0.0653, -0.0653, -0.1305]","[-151.5548, -45.1005, -430.5655, -133.7174, -339.9673, -1156.1372, -4966.7931, -482305.6957]","[3.2932, 3.2618, 3.2594, 1.7537, -1000338.0519, -1001154.2218, -1004964.8456, -1482303.7482]","[2.924, 2.972, 3.115, 4.115, 3.451, 2.877, 2.124, 9.114]",2.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1245,8.0,1.6871,3.6858,3.9735,1.2588,2.1868,2.1245,"[[0.831, 0.0], [1.687, 0.0], [2.544, 0.0], [3.686, 0.0], [3.686, 0.0], [5.113, 0.0]]",0.0,0.0,1.14,0.0,0.0,0.8,2.0,0.0,ok,9.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0ed1a404c1fb4f7a87a30d3ee45f7f97,scene-0346,43
1.4399,4.317,5.5495,0.792,2.2878,3.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.4399,4.0325,5.5623,0.792,2.0742,3.2398,False,"[-0.0653, -0.0653, -0.0653, -0.3916, -0.4569, -0.2611, -0.3916, -8.2899]","[-177.1318, -282.0512, -670.3258, -934.5589, -1067.8315, -1679.8559, -3155.7104, -17086.5743]","[3.3727, 3.3528, -1000667.9496, -1000932.1827, -1001065.4551, -1001677.4795, -1003153.3342, -1017084.1978]","[3.24, 3.335, 4.237, 3.802, 2.662, 1.539, 3.135, 5.046]",0.9794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5389,8.0,1.4399,4.0325,0.4468,0.792,2.0742,1.5389,"[[1.687, 0.0], [3.115, 0.0], [4.542, 0.0], [5.97, 0.0], [6.541, 0.0], [9.111, 0.131]]",0.0,0.0,5.1154,0.0,0.0,1.7009,3.0,0.0,ok,5.0456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5ad76231ff724caa85e151d89bc8770a,scene-0346,43
0.5475,1.1728,1.4434,0.6119,0.671,0.7203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.5475,0.2928,1.4598,0.6119,0.451,0.5683,True,"[-0.3916, -0.0653, -2.4152, -0.3916, -0.0, -0.1958, -1.5013, -1.8277]","[-180.2815, -871.0897, -1303.3489, -2247.5582, -3610.5468, -4697.0232, -6708.9824, -91869.6106]","[4.0896, -1000867.993, -1001300.2522, -1002244.6404, -1003607.629, -1004694.1054, -1006705.8856, -1091866.6928]","[0.568, 1.189, 1.809, 0.855, 1.141, 1.171, 2.583, 6.688]",1.864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5683,8.0,0.5475,0.2928,1.4598,0.6119,0.451,0.5683,"[[2.829, 0.0], [5.113, 0.0], [7.398, 0.0], [9.682, 0.0], [13.108, 0.261], [14.822, 0.783]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ok,6.6878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0af54713a83e4d54b852eb2239039136,scene-0346,43
0.3072,1.9384,4.9672,0.3359,0.9116,1.9431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.3072,1.9384,1.2662,0.3359,0.9116,1.22,True,"[-0.0, -0.0653, -0.7833, -0.0653, -0.1305, -8.2899, -5.0262, -2.0888]","[-466.683, -37.0515, -407.0852, -1529.6473, -3349.9337, -5994.7493, -6967.3844, -79043.3]","[5.5867, 5.5808, 5.3146, -1001526.1155, -1003346.4019, -1005991.2175, -1006963.8525, -1079038.897]","[1.22, 1.943, 2.27, 1.671, 1.346, 3.75, 2.833, 4.377]",1.0706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,8.0,0.3072,1.9384,1.2662,0.3359,0.9116,1.22,"[[1.973, 0.0], [4.542, 0.0], [6.541, 0.0], [8.54, 0.0], [11.681, 1.305], [15.678, 0.0]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ok,4.3767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e26b42796024b45a9a852738e3701bb,scene-0519,43
0.9523,2.9046,2.3966,0.5636,1.5163,1.9742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.9523,2.9046,2.3966,0.5636,1.5163,1.9742,False,"[-0.0653, -0.0653, -0.0, -1.1097, -0.0653, -0.0653, -0.0, -0.0]","[-38.9447, -135.1525, -801.4825, -1646.3347, -19420.1376, -49895.2868, -387226.3605, -816902.7964]","[2.3764, 2.3753, -1000799.9786, -1001644.8315, -1019418.6336, -1049893.7829, -1387224.8572, -1816901.2932]","[1.974, 2.307, 1.807, 2.723, 3.785, 3.369, 18.141, 10.531]",5.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8067,8.0,0.9523,2.9046,1.69,0.5636,1.5163,1.8067,"[[3.686, 0.0], [7.969, 0.0], [12.537, 0.0], [16.82, -0.131], [20.818, -0.131], [23.387, -0.131]]",0.0,0.0,0.7066,0.0,0.0,0.1674,1.0,0.0,ok,18.1415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f35c8e2c937d4cd486cd0cce36425d5c,scene-0519,43
2.4689,5.9355,9.4207,1.8999,3.4873,5.1052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,2.4689,5.6485,9.4207,1.8999,3.6294,5.2,False,"[-0.0653, -0.0, -0.0653, -0.0653, -0.0, -0.1305, -0.1305, -0.1958]","[-375.2438, -201.8619, -28.43, -851.0766, -6162.2751, -6431.9009, -9799.5922, -14685.6355]","[4.9259, 3.9965, 2.9979, -1000847.2836, -1006158.482, -1006428.1078, -1009797.7955, -1014683.8388]","[5.2, 5.771, 5.105, 5.058, 5.818, 4.821, 5.058, 4.015]",0.5286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.015,8.0,2.4689,5.9355,9.4298,1.8999,3.4873,4.015,"[[3.115, 0.0], [5.97, 0.0], [7.683, 0.0], [11.395, 0.0], [13.965, -0.131], [15.964, -0.131]]",0.0,-0.2869,-0.0092,0.0,0.1421,1.185,5.0,0.0,ok,5.8184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3a90b7c61d7f4016a1a2a680b0eac6e9,scene-0519,43
1.6245,3.2998,2.1388,1.2559,2.0023,2.1097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.6245,3.3048,2.1388,1.2559,1.8612,2.0156,True,"[-0.0653, -0.0653, -0.0, -0.0, -0.0653, -0.1305, -0.3264, -0.2611]","[-545.4381, -192.6205, -666.0482, -1083.7575, -4879.8305, -8829.9574, -93851.0604, -145204.1193]","[3.5387, 3.0735, -1000664.0191, -1001081.7284, -1004877.3295, -1008827.4563, -1093848.5594, -1145202.0902]","[2.016, 2.11, 2.91, 3.157, 3.018, 3.397, 4.204, 5.08]",0.954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0156,8.0,1.6245,3.3048,2.1388,1.2559,1.8612,2.0156,"[[3.686, 0.0], [7.398, 0.0], [11.681, 0.0], [14.25, 0.0], [19.104, -0.131], [23.387, -0.131]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ok,5.0799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4b593e6d756b4827b46e044ee147d4fb,scene-0519,43
1.782,4.2455,5.9327,1.2749,2.4612,3.5592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.782,4.2455,5.9327,1.2749,2.4612,3.5592,False,"[-0.0653, -0.0653, -0.0653, -0.0, -0.1305, -0.0, -0.0653, -0.1305]","[-61.0409, -195.4684, -454.7133, -4982.7178, -8119.9011, -9240.8133, -9572.1227, -10338.446]","[3.3749, 3.3432, -1000452.5892, -1004980.6464, -1008117.777, -1009238.7419, -1009570.0513, -1010336.3745]","[3.559, 2.562, 3.179, 2.228, 3.446, 1.292, 2.408, 1.66]",0.7677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2923,8.0,0.1013,1.0074,0.7348,0.4346,0.734,1.2923,"[[3.115, 0.0], [5.97, 0.0], [8.54, -0.131], [11.11, -0.131], [13.108, -0.131], [16.249, -0.131]]",1.6807,3.2381,5.1979,0.8404,1.7273,2.2669,7.0,0.0,ok,3.5592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6123a0c091d24c39ab274cdbad994bc4,scene-0520,43
1.4589,4.0106,8.4464,1.0934,2.2072,3.9243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,2.3152,4.0106,7.0161,1.3789,2.35,3.467,True,"[-0.0653, -0.1305, -0.1305, -1.2402, -0.8486, -0.0653, -0.1958, -0.3264]","[-868.2027, -23.6182, -303.2132, -152.1023, -408.3283, -762.4271, -11965.6006, -34716.638]","[3.1878, 3.108, 3.0764, 0.3637, -1000406.3585, -1000760.4645, -1011963.6309, -1034714.6755]","[3.467, 3.924, 4.019, 3.436, 3.675, 2.027, 3.832, 5.347]",0.8516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0275,8.0,2.3152,4.0106,0.198,1.3789,2.35,2.0275,"[[1.687, 0.0], [1.973, 0.0], [3.971, -0.131], [5.113, -0.131], [7.683, -1.044], [7.969, -0.131]]",0.0,0.0,6.8181,0.0,0.0,1.4395,2.0,0.0,ok,5.3469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b999707d600d4b0db25404e6f41085aa,scene-0520,43
0.3897,0.267,1.6147,0.2932,0.4609,0.6804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.3897,0.267,5.0274,0.2932,0.4609,1.6285,False,"[-0.0, -0.0653, -0.1305, -0.1305, -0.5875, -0.0653, -0.3916, -0.1305]","[-186.0712, -336.3779, -309.9636, -310.7002, -689.4457, -1294.6198, -8330.3351, -46507.4075]","[3.3446, 2.9835, 2.6341, 2.634, -1000687.5794, -1001292.7535, -1008328.4688, -1046505.5412]","[1.629, 0.62, 0.907, 0.68, 1.284, 1.656, 1.32, 3.856]",0.9662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6202,8.0,0.3897,0.267,1.1021,0.2932,0.4609,0.6202,"[[4.257, 0.0], [8.54, -0.131], [12.537, -0.131], [18.248, -0.131], [25.672, 0.0], [32.524, 0.0]]",0.0,0.0,3.9252,0.0,0.0,1.0083,5.0,0.0,ok,3.8559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0018da40529f48678419d44d09da5369,scene-0520,43
3.2433,5.8155,8.6551,2.399,3.9156,5.2973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,3.2433,6.101,8.6589,2.399,3.987,5.3455,False,"[-0.0, -0.0653, -0.0653, -0.0653, -2.1541, -0.2611, -0.0653, -0.1305]","[-22.562, -34.1811, -80.6132, -264.1988, -1357.1008, -3386.8587, -3621.2259, -5077.4701]","[3.5095, 3.4081, 3.3874, 3.2858, -1001355.0109, -1003384.7648, -1003619.132, -1005075.3761]","[5.346, 5.392, 5.345, 5.013, 6.499, 5.916, 5.703, 5.63]",0.4238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0125,8.0,3.2433,6.101,7.7987,2.399,3.987,5.0125,"[[3.4, 0.0], [6.541, 0.0], [9.396, -0.131], [12.537, -0.131], [16.249, -0.131], [19.676, 0.0]]",0.0,0.0,0.8602,0.0,0.0,0.333,2.0,0.0,ok,6.4987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4ea6733a72d34c4980bccafc888e959b,scene-0520,43
2.8916,6.1836,9.4195,2.0942,3.725,5.3013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,2.8916,4.7559,4.2904,2.0942,3.4395,3.8282,True,"[-0.0653, -0.0653, -0.0653, -0.2611, -0.0, -0.0653, -0.3264, -8.2899]","[-223.9293, -825.1864, -690.1189, -227.8246, -3238.3911, -6499.0074, -12030.9382, -19847.5785]","[1.9715, 1.8813, 1.4931, 1.4901, -1003238.0104, -1006498.2183, -1012030.5575, -1019846.7894]","[3.828, 5.111, 5.444, 4.548, 3.781, 5.016, 5.974, 6.673]",0.9355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7814,8.0,4.3187,4.7559,1.1576,3.0931,3.9389,3.7814,"[[3.4, 0.0], [6.541, 0.0], [9.396, -0.131], [14.25, -0.131], [18.819, 0.0], [24.244, 0.131]]",-1.4271,0.0,3.1328,-0.9989,-0.4995,0.0468,1.0,0.0,ok,6.6726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107dd32140844573924260f9ad9390bf,scene-0521,43
1.958,2.9799,3.6918,1.343,1.9031,2.4219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.958,2.9799,3.4063,1.343,1.9031,2.3743,True,"[-0.0653, -0.0653, -0.3916, -0.0, -0.0653, -0.1305, -0.2611, -0.2611]","[-193.4224, -369.1696, -675.8391, -2091.9295, -5285.7917, -6084.3593, -25601.97, -103290.7679]","[4.0765, 1.7615, -1000673.0089, -1002089.0993, -1005285.2713, -1006083.8389, -1025599.1399, -1103290.2475]","[2.374, 2.422, 2.859, 2.54, 2.16, 1.946, 3.109, 4.4]",0.7199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459,8.0,2.2429,2.9799,2.2963,1.4855,1.9744,1.9459,"[[3.686, 0.0], [6.827, 0.0], [11.11, 0.0], [14.25, -0.131], [17.962, -0.131], [21.674, -0.131]]",-0.2849,0.0,1.11,-0.1425,-0.0712,0.4284,2.0,0.0,ok,4.3999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31dc0c75e21748edb4b32c388cf4a86a,scene-0521,43
0.7827,2.9739,5.138,0.7649,1.6671,2.5001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.7827,3.5448,5.138,0.7649,1.8099,2.738,False,"[-0.0653, -0.0653, -0.1305, -0.1958, -0.5222, -0.2611, -0.1305, -4.5692]","[-200.4662, -299.3638, -374.6678, -644.5774, -699.2337, -7149.2373, -74033.255, -790589.9709]","[2.2597, 2.2591, 2.2141, -1000643.2054, -1000697.8619, -1007147.8655, -1074031.8833, -1790588.5989]","[2.738, 2.833, 2.643, 4.5, 3.416, 2.403, 5.3, 12.206]",3.0604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4027,8.0,1.9236,3.5448,6.294,1.0509,1.9529,2.4027,"[[4.257, 0.0], [7.683, 0.0], [12.537, -0.131], [16.82, -0.131], [19.961, -0.131], [23.387, -0.131]]",-1.1409,0.0,-1.156,-0.286,-0.143,0.3353,2.0,0.0,ok,12.2062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15f6744bf59e4e0189e534de13d468f7,scene-0521,43
