base_L2@1s,base_L2@2s,base_L2@3s,base_avgL2@1s,base_avgL2@2s,base_avgL2@3s,base_coll@1s,base_coll@2s,base_coll@3s,base_cumColl@1s,base_cumColl@2s,base_cumColl@3s,base_meanColl@1s,base_meanColl@2s,base_meanColl@3s,base_status,command,got_L2@1s,got_L2@2s,got_L2@3s,got_avgL2@1s,got_avgL2@2s,got_avgL2@3s,got_beats_base,got_cand_cmd,got_cand_kin,got_cand_total,got_cand_vals,got_candidate_spread,got_coll@1s,got_coll@2s,got_coll@3s,got_cumColl@1s,got_cumColl@2s,got_cumColl@3s,got_meanColl@1s,got_meanColl@2s,got_meanColl@3s,got_minADE_C,got_n_candidates,got_oracle_L2@1s,got_oracle_L2@2s,got_oracle_L2@3s,got_oracle_avgL2@1s,got_oracle_avgL2@2s,got_oracle_avgL2@3s,got_pred,got_selection_gap_L2@1s,got_selection_gap_L2@2s,got_selection_gap_L2@3s,got_selection_gap_avgL2@1s,got_selection_gap_avgL2@2s,got_selection_gap_avgL2@3s,got_selection_rank,got_selection_top1,got_status,got_worst_candidate,mean_coll@1s,mean_coll@2s,mean_coll@3s,mean_cumColl@1s,mean_cumColl@2s,mean_cumColl@3s,mean_meanColl@1s,mean_meanColl@2s,mean_meanColl@3s,sample_token,scene,seed
0.3072,1.9384,4.9672,0.3359,0.9116,1.9431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.3072,1.9384,4.9672,0.3359,0.9116,1.9431,False,"[-0.0653, -0.0653, -0.1305, -0.2611, -0.0, -0.1305, -0.7833, -1.5666]","[-37.0515, -237.4262, -3646.241, -7491.7011, -8606.3802, -196367.8228, -254736.5851, -1152516.5513]","[3.95, 3.9064, -1003643.4499, -1007488.9531, -1008603.5891, -1196365.0317, -1254733.8371, -2152513.8032]","[1.943, 2.187, 1.907, 2.101, 1.975, 10.075, 11.144, 10.746]",4.1886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9071,8.0,0.3072,1.9384,2.6845,0.3359,0.9116,1.9071,"[[1.973, 0.0], [4.542, 0.0], [6.541, 0.0], [8.54, 0.0], [10.539, -0.131], [11.966, -0.131]]",0.0,0.0,2.2827,0.0,0.0,0.036,1.0,0.0,ok,11.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e26b42796024b45a9a852738e3701bb,scene-0519,44
0.9523,2.9046,2.3966,0.5636,1.5163,1.9742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.808,2.9046,2.3966,1.2769,1.873,2.2119,False,"[-0.0653, -0.0653, -0.3264, -0.2611, -0.0653, -0.3264, -0.1958, -8.2899]","[-100.3978, -38.9447, -640.0614, -479.1199, -939.9206, -1739.1247, -2394.349, -13341.4113]","[2.8204, 2.7987, 2.594, -1000477.3229, -1000938.0871, -1001737.3276, -1002392.5156, -1013339.6143]","[2.212, 1.974, 1.61, 2.361, 1.483, 2.111, 3.015, 4.059]",0.7809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4827,8.0,1.808,2.9046,1.1861,1.2769,1.873,1.4827,"[[4.257, 0.0], [8.825, 0.0], [12.537, 0.0], [16.82, -0.131], [20.818, -0.131], [23.387, -0.131]]",0.0,0.0,1.2104,0.0,0.0,0.7293,4.0,0.0,ok,4.0587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f35c8e2c937d4cd486cd0cce36425d5c,scene-0519,44
2.4689,5.9355,9.4207,1.8999,3.4873,5.1052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,2.4689,5.9355,9.4207,1.8999,3.4873,5.1052,False,"[-0.0653, -0.0653, -0.0653, -0.1305, -0.5875, -0.0653, -0.0, -0.1958]","[-28.43, -118.1319, -302.5725, -224.7824, -1122.4008, -2581.7135, -3890.818, -4280.5962]","[3.7795, 3.6526, 3.5411, 3.2877, -1001120.092, -1002579.4046, -1003888.4365, -1004278.2147]","[5.105, 5.106, 4.868, 3.631, 5.736, 3.583, 4.677, 4.397]",0.6965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5834,8.0,2.1833,5.9355,4.5689,1.9017,3.4882,3.5834,"[[3.115, 0.0], [5.97, 0.0], [8.54, -0.131], [11.11, -0.131], [13.965, -0.131], [15.964, -0.131]]",0.2855,0.0,4.8517,-0.0018,-0.0009,1.5219,5.0,0.0,ok,5.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3a90b7c61d7f4016a1a2a680b0eac6e9,scene-0519,44
1.6245,3.2998,2.1388,1.2559,2.0023,2.1097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.6245,2.4501,2.1388,1.2559,1.7888,1.9674,True,"[-0.0653, -0.0653, -0.0653, -0.6527, -0.4569, -0.3916, -0.0653, -0.1305]","[-15.1075, -32.9097, -192.6205, -148.8113, -1503.1903, -4189.4374, -32938.3455, -439422.1516]","[4.6758, 4.6757, 3.2604, 1.9594, -1001501.1363, -1004187.3834, -1032934.8773, -1439420.0976]","[1.967, 1.833, 2.11, 3.045, 2.375, 2.174, 4.491, 16.694]",4.7402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8328,8.0,1.6245,2.4501,1.8906,1.2559,1.7888,1.8328,"[[3.686, 0.0], [7.398, 0.0], [11.11, -0.131], [15.107, 0.0], [19.104, -0.131], [23.387, -0.131]]",0.0,0.0,0.2482,0.0,0.0,0.1345,1.0,0.0,ok,16.6936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4b593e6d756b4827b46e044ee147d4fb,scene-0519,44
1.782,4.2455,5.9327,1.2749,2.4612,3.5592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.782,4.2455,5.9327,1.2749,2.4612,3.5592,False,"[-0.0653, -0.1305, -8.2899, -0.0, -0.0653, -0.0653, -0.0653, -0.0653]","[-61.0409, -49.1238, -19903.9854, -32120.1093, -1176.6988, -1208.4649, -4725.2264, -9410.4806]","[3.7185, 3.6955, -1019901.4258, -1032117.5497, -2002492.1759, -2002523.942, -2006040.7034, -2010725.9577]","[3.559, 2.753, 7.185, 4.893, 4.369, 3.893, 3.333, 5.988]",1.3811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7531,8.0,1.782,4.2455,2.7892,1.2749,2.4612,2.7531,"[[3.115, 0.0], [5.97, 0.0], [8.54, -0.131], [11.11, -0.131], [13.108, -0.131], [16.249, -0.131]]",0.0,0.0,3.1435,0.0,0.0,0.8061,2.0,0.0,ok,7.1847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6123a0c091d24c39ab274cdbad994bc4,scene-0520,44
1.4589,4.0106,8.4464,1.0934,2.2072,3.9243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.4589,4.0106,8.4464,1.0934,2.2072,3.9243,False,"[-0.1305, -0.2611, -0.1305, -0.1305, -0.0, -0.1958, -0.1958, -0.1958]","[-23.6182, -133.177, -375.2118, -870.0725, -2667.7456, -14060.103, -33961.3431, -272184.3463]","[4.0426, 2.2412, 1.3825, 1.3769, -1002664.4996, -1014059.5131, -1033958.0971, -1272183.7564]","[3.924, 3.312, 4.115, 2.452, 4.209, 4.165, 3.646, 6.448]",1.0648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.452,8.0,2.6014,4.0106,1.8914,1.6646,2.4929,2.452,"[[1.402, 0.0], [2.829, 0.0], [3.971, -0.131], [5.113, -0.131], [5.685, -0.131], [6.541, -0.261]]",-1.1425,0.0,6.5549,-0.5713,-0.2856,1.4723,3.0,0.0,ok,6.4484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b999707d600d4b0db25404e6f41085aa,scene-0520,44
0.3897,0.267,1.6147,0.2932,0.4609,0.6804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.3897,0.267,1.6147,0.2932,0.4609,0.6804,False,"[-0.1305, -0.1305, -0.0653, -0.0653, -0.0653, -0.5222, -0.5222, -0.7833]","[-310.7002, -289.9559, -523.2529, -753.373, -4127.7963, -27553.5016, -142227.3723, -844388.4798]","[1.8282, 1.7852, -1000522.5202, -1000752.5972, -1004127.0637, -1027552.7258, -1142226.6396, -1844387.704]","[0.68, 0.625, 1.192, 0.819, 1.437, 2.622, 3.78, 9.125]",2.6931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6251,8.0,0.3897,0.2181,1.6147,0.2932,0.378,0.6251,"[[4.257, 0.0], [8.54, -0.131], [12.537, -0.131], [18.248, -0.131], [23.387, -0.261], [25.957, -0.261]]",0.0,0.0489,0.0,0.0,0.0829,0.0553,1.0,0.0,ok,9.1249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0018da40529f48678419d44d09da5369,scene-0520,44
3.2433,5.8155,8.6551,2.399,3.9156,5.2973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,3.2433,6.101,8.3696,2.399,3.987,5.3925,False,"[-0.0653, -0.0653, -0.1958, -0.0653, -0.0653, -7.0497, -0.0, -0.1305]","[-34.1811, -65.4876, -419.6899, -2753.4081, -4361.4618, -11176.7438, -111196.5611, -1002469.3758]","[4.0831, 4.083, -1000416.4742, -1002750.1924, -1004358.2462, -1011173.5281, -1111193.2964, -2002466.111]","[5.392, 6.154, 3.395, 4.775, 5.584, 5.524, 10.455, 12.041]",2.7812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3949,8.0,3.2433,3.2519,5.2271,2.399,3.0606,3.3949,"[[3.4, 0.0], [6.541, 0.0], [9.396, -0.131], [12.537, -0.131], [15.678, -0.131], [19.961, -0.131]]",0.0,2.8491,3.1425,0.0,0.9264,1.9976,2.0,0.0,ok,12.0405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4ea6733a72d34c4980bccafc888e959b,scene-0520,44
2.8916,6.1836,9.4195,2.0942,3.725,5.3013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,2.8916,4.7559,9.4195,2.0942,3.4395,5.1109,True,"[-0.0653, -0.1958, -0.3916, -0.1305, -0.1305, -0.1305, -0.0653, -0.0]","[-825.1864, -261.2341, -418.033, -1073.7487, -1574.5444, -2829.101, -4899.2885, -5572.1325]","[2.1621, 1.2728, -0.5829, -1001072.9581, -1001573.7536, -1002828.3105, -1004898.4979, -1005571.342]","[5.111, 4.448, 3.981, 3.83, 3.351, 3.036, 4.401, 4.211]",0.6127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.036,8.0,2.8916,1.9007,7.4332,2.0942,2.3746,3.036,"[[3.4, 0.0], [6.541, 0.0], [9.396, -0.131], [14.25, -0.131], [16.249, -0.131], [19.104, -0.131]]",0.0,2.8553,1.9863,0.0,1.0649,2.0749,7.0,0.0,ok,5.1109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107dd32140844573924260f9ad9390bf,scene-0521,44
1.958,2.9799,3.6918,1.343,1.9031,2.4219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.8178,2.9799,3.4063,0.4917,1.4775,2.0905,True,"[-0.0653, -0.0653, -0.0653, -0.1958, -0.1305, -0.1958, -0.0, -0.3264]","[-20.5776, -770.4266, -1171.2603, -1282.1942, -9879.7561, -26152.8269, -29088.704, -843311.5753]","[2.4553, -1000769.0509, -1001169.0967, -1001280.0305, -1009877.5924, -1026151.4512, -1029087.3284, -1843309.4117]","[2.091, 1.622, 1.335, 1.531, 1.438, 2.73, 5.328, 8.934]",2.5168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3355,8.0,0.8178,0.1626,3.4063,0.4917,0.345,1.3355,"[[4.257, 0.0], [7.969, 0.0], [11.11, 0.0], [14.25, -0.131], [17.962, -0.131], [21.674, -0.131]]",0.0,2.8172,0.0,0.0,1.1325,0.755,4.0,0.0,ok,8.9344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31dc0c75e21748edb4b32c388cf4a86a,scene-0521,44
0.7827,2.9739,5.138,0.7649,1.6671,2.5001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.3529,3.5448,5.138,1.05,1.9524,2.833,False,"[-0.0653, -0.0653, -0.0653, -0.1305, -0.1305, -1.5013, -3.4596, -0.0]","[-66.3047, -333.5744, -555.099, -96.2293, -705.3497, -8292.1741, -743403.3823, -894442.8375]","[2.5336, 2.5327, 2.5321, 2.4768, -1000703.9264, -1008290.7508, -1743401.9589, -1894441.4142]","[2.833, 2.789, 2.171, 4.121, 2.786, 3.256, 12.597, 10.356]",3.7517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1706,8.0,0.7827,1.262,5.138,0.7649,0.9588,2.1706,"[[4.257, 0.0], [8.254, 0.0], [12.537, -0.131], [16.82, -0.131], [19.961, -0.131], [23.387, -0.131]]",0.5702,2.2828,0.0,0.2851,0.9936,0.6624,3.0,0.0,ok,12.5972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15f6744bf59e4e0189e534de13d468f7,scene-0521,44
5.0654,8.894,11.8185,3.8013,5.9721,7.7045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,5.0654,9.465,14.1027,3.8013,6.1149,8.3707,False,"[-0.0653, -0.0653, -0.0653, -0.1305, -0.1305, -0.3264, -0.0653, -0.1305]","[-13.5261, -20.1293, -42.0284, -338.0413, -722.1997, -836.3217, -3318.4197, -5183.8006]","[4.5126, 4.5089, 4.4913, 3.5426, -1000719.1079, -1000833.2298, -1003315.3278, -1005180.7034]","[8.371, 7.8, 7.704, 7.895, 7.752, 9.799, 7.324, 8.704]",0.7332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3238,8.0,5.0654,8.894,7.8212,3.8013,5.9721,7.3238,"[[3.686, 0.0], [7.398, 0.0], [11.11, -0.131], [14.822, -0.131], [19.104, -0.261], [23.673, -0.131]]",0.0,0.5711,6.2815,0.0,0.1428,1.0469,5.0,0.0,ok,9.7994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1a1dc7ef4955481ba3755fbaa39a53d8,scene-0521,44
2.9406,4.6254,4.9644,2.2685,3.2265,3.7519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,2.9406,4.6254,4.9644,2.2685,3.2265,3.7519,False,"[-0.0653, -0.1958, -0.2611, -0.0653, -0.4569, -0.3916, -0.1305, -0.0]","[-43.8552, -284.5594, -27.9607, -1826.1691, -4035.0133, -27892.8714, -148949.7885, -906428.1408]","[3.4186, 2.565, 2.1394, -1001824.065, -1004032.9093, -1027890.7671, -1148947.6845, -1906426.0367]","[3.752, 3.564, 3.998, 3.181, 3.952, 5.956, 5.538, 11.223]",2.4695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1812,8.0,2.9406,1.7722,4.9644,2.2685,2.3704,3.1812,"[[4.257, 0.0], [8.54, 0.0], [12.537, -0.131], [16.82, -0.131], [20.532, -0.131], [24.815, -0.131]]",0.0,2.8532,0.0,0.0,0.856,0.5707,2.0,0.0,ok,11.223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5ec2ee2d55cc4582acd0f92476845a74,scene-0522,44
0.2569,0.0813,3.063,0.285,0.3563,1.0747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.2569,1.3487,1.352,0.285,0.6731,0.9057,True,"[-0.0653, -0.0, -0.0653, -0.0653, -0.3264, -0.0653, -0.0653, -0.9138]","[-44.3946, -568.5523, -1038.417, -4633.5171, -7417.8674, -10704.5114, -20985.6239, -99938.4534]","[2.0364, -1000566.0176, -1001037.4102, -1004632.5103, -1007415.3327, -1010701.9767, -1020983.0892, -1099937.4466]","[0.906, 3.676, 2.429, 1.587, 2.515, 1.638, 1.928, 4.267]",1.0499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9057,8.0,0.2569,1.3487,1.352,0.285,0.6731,0.9057,"[[3.115, 0.0], [6.541, 0.0], [9.396, -0.131], [12.823, -0.131], [16.249, -0.131], [19.961, -0.131]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ok,4.2672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3b971d298409494a8fcbc824745e0f16,scene-0522,44
3.4724,6.6143,8.8484,2.4469,3.9448,5.5421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,3.4724,6.6143,10.2761,2.4469,3.9448,5.78,False,"[-0.0653, -0.0, -0.0653, -0.1958, -0.1958, -0.1305, -0.7833, -0.4569]","[-212.9908, -792.8538, -455.2047, -1218.2933, -3090.1327, -7207.6672, -10827.1253, -72260.7591]","[3.8736, 2.9481, 2.6954, -1001216.8012, -1003088.6406, -1007205.0073, -1010824.4654, -1072258.0992]","[5.78, 5.088, 6.161, 4.163, 4.972, 3.813, 4.674, 6.845]",0.9556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8133,8.0,3.4724,6.6143,4.8732,2.4469,3.9448,3.8133,"[[2.829, 0.0], [5.113, -0.131], [8.54, -0.131], [10.539, -0.131], [12.823, -0.131], [15.393, -0.131]]",0.0,0.0,5.4029,0.0,0.0,1.9667,5.0,0.0,ok,6.8454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5374ff6ee0994633b57a197b0bf3ea06,scene-0522,44
1.4089,2.1831,4.3379,0.8457,1.3498,2.2416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.4089,2.1831,6.0547,0.8457,1.3498,2.5277,False,"[-0.0653, -0.1305, -0.1305, -0.1305, -0.4569, -0.1305, -4.2429, -0.0]","[-91.3835, -138.725, -752.0176, -1118.6628, -1352.9709, -1747.5245, -3316.7126, -1100276.2312]","[2.9472, 2.8991, -1000749.8896, -1001115.368, -1001349.6761, -1001744.2296, -1003313.4177, -2100274.1031]","[2.528, 2.242, 1.625, 1.06, 1.638, 1.859, 2.322, 10.721]",2.9515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0599,8.0,1.4089,0.3974,1.7554,0.8457,0.7755,1.0599,"[[3.115, 0.0], [5.399, -0.131], [8.54, -0.131], [11.11, -0.131], [12.823, -0.131], [13.679, -0.131]]",0.0,1.7857,4.2993,0.0,0.5743,1.4678,6.0,0.0,ok,10.7215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f656f3b78a2c4ee4824f58ca89fe545d,scene-0522,44
0.3907,1.1554,2.7391,0.3334,0.5332,1.1512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.3907,1.1554,2.5268,0.3334,0.5332,1.1613,False,"[-0.1305, -0.1958, -0.0, -0.2611, -0.1305, -0.0653, -0.1305, -1.6971]","[-115.5023, -120.8894, -600.8275, -1021.7447, -1866.2502, -4115.5874, -20878.9113, -22381.7901]","[3.4185, 3.2931, -1000598.4314, -1001019.4059, -1001863.8541, -1004113.1912, -1020876.5726, -1022379.394]","[1.161, 2.365, 1.348, 1.336, 1.204, 1.96, 2.886, 2.046]",0.5882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1613,8.0,0.3907,1.1554,2.5268,0.3334,0.5332,1.1613,"[[2.829, 0.0], [5.399, -0.131], [8.54, -0.131], [10.539, -0.131], [12.252, -0.261], [15.107, -0.261]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ok,2.8862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ce03b6f0c1d2455aa18f6275917485bc,scene-0523,44
0.2749,1.404,5.061,0.199,0.6672,1.7706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.2749,1.404,5.061,0.199,0.6539,1.7295,True,"[-1.8277, -1.7624, -1.8277, -2.3499, -3.5901, -2.611, -0.1305, -8.2899]","[-57.4915, -1098.377, -865.4444, -448.3253, -7135.9759, -18049.2571, -19513.2231, -37048.5324]","[3.9108, 3.6532, 3.6431, -1000445.6819, -1007133.5355, -1018046.6137, -1019510.7827, -1037045.889]","[1.73, 1.648, 1.935, 1.456, 3.244, 2.215, 1.953, 4.175]",0.8755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4555,8.0,0.2749,1.404,4.2843,0.199,0.6539,1.4555,"[[1.973, -0.131], [3.971, -0.261], [6.541, -0.914], [8.54, -1.436], [10.253, -2.35], [11.11, -3.655]]",0.0,0.0,0.7767,0.0,0.0,0.274,2.0,0.0,ok,4.1752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b6a99c6a8d944129a5ab01e0bdb86cf0,scene-0523,44
1.7085,3.8848,5.7212,1.0337,2.0406,3.1455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.8899,3.8848,5.7212,0.6244,1.836,2.8225,True,"[-0.1305, -0.1305, -0.1305, -0.0, -1.1749, -0.0, -0.1305, -2.0235]","[-353.7814, -518.2789, -644.022, -1116.1662, -1383.9301, -1628.1342, -2505.5864, -21070.8763]","[3.3685, 3.2893, 3.2703, -1001113.8352, -1001381.5448, -1001625.7489, -1002503.2011, -1021068.5453]","[2.823, 2.959, 2.131, 2.685, 4.243, 2.742, 2.423, 3.362]",0.6035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1308,8.0,1.7085,3.8848,1.8084,1.0337,2.0406,2.1308,"[[3.115, 0.0], [6.256, -0.131], [8.54, -0.131], [10.539, -0.131], [14.25, -0.131], [15.964, -0.261]]",-0.8186,0.0,3.9128,-0.4093,-0.2046,0.6917,4.0,0.0,ok,4.2431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09fe2623b0774391ba3a50ec61bc02f7,scene-0523,44
0.778,2.6419,3.3463,0.5414,1.2785,1.9067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.778,2.6419,3.3463,0.5414,1.2785,1.9067,False,"[-0.1305, -0.1305, -0.5222, -0.3916, -0.2611, -0.1305, -0.1958, -0.3916]","[-54.9364, -59.0322, -59.1733, -1886.7114, -4755.3582, -7011.3657, -17944.8691, -66796.0532]","[3.3434, 3.2736, 0.5486, -1001885.0021, -1004753.5792, -1007009.6564, -1017943.0901, -1066794.344]","[1.907, 1.89, 2.815, 2.491, 2.421, 5.528, 3.587, 8.704]",2.2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8896,8.0,0.1301,2.6419,3.3463,0.49,1.2528,1.8896,"[[3.686, 0.0], [7.398, -0.131], [11.11, -0.131], [14.25, -0.131], [18.248, -0.131], [22.245, -0.261]]",0.6479,0.0,0.0,0.0514,0.0257,0.0171,1.0,0.0,ok,8.7039,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,08027e9f30d341bfb02d4f8dc52a01eb,scene-0523,44
0.9914,2.1894,3.1823,0.8952,1.2225,1.7196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.5636,2.1894,3.1823,0.955,1.2523,1.7396,False,"[-0.1305, -0.1305, -0.2611, -0.0653, -0.1305, -0.1305, -0.3916, -0.3264]","[-1094.2819, -1404.7029, -1474.3465, -2497.0192, -2518.3579, -19575.8957, -24802.2579, -142091.5532]","[4.0324, 4.0256, 2.8159, -1002494.1068, -1002515.4456, -1019572.9813, -1024799.3456, -1142088.6388]","[1.74, 2.07, 2.069, 1.754, 2.025, 4.203, 3.9, 8.816]",2.2658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7396,8.0,1.5636,2.1894,3.1823,0.955,1.2523,1.7396,"[[4.828, 0.0], [7.398, 0.0], [12.537, -0.131], [15.678, -0.131], [19.961, -0.131], [23.387, -0.261]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ok,8.8157,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.25,0.5,89c9204978674480aec9d2a9a377eecc,scene-0524,44
2.0944,4.1546,5.2016,1.6651,2.803,3.7324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,2.0944,4.7235,3.5786,1.6651,2.9452,3.3586,True,"[-0.0, -0.1958, -0.3916, -0.3916, -2.5457, -0.1305, -1.3055, -0.9791]","[-329.2281, -678.766, -187.2345, -478.238, -1457.3412, -1962.4946, -10578.4156, -83236.1442]","[3.6722, 3.413, 3.1867, 3.1751, -1001455.0463, -1001960.1988, -1010576.1198, -1083233.8493]","[3.359, 3.879, 3.827, 3.732, 3.349, 4.098, 3.66, 4.831]",0.4425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3492,8.0,1.5241,4.7235,4.5451,1.3799,2.8026,3.3492,"[[3.115, 0.0], [6.541, 0.0], [9.111, 0.131], [12.252, 0.261], [16.249, 1.175], [21.96, 0.0]]",0.5704,0.0,-0.9665,0.2852,0.1426,0.0094,1.0,0.0,ok,4.8307,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.25,0.5,e5cb38a3006d417a99b9688336980b8d,scene-0524,44
0.941,3.1305,2.8838,0.8785,1.5831,1.9738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.941,3.1221,2.8681,0.8785,1.6517,2.3014,False,"[-0.0653, -0.0653, -0.1305, -0.5222, -0.0, -0.3264, -0.6527, -0.0653]","[-232.3119, -257.2027, -242.428, -211.4466, -531.4159, -928.2248, -3437.7851, -4635.9752]","[5.1382, 3.8239, 3.5474, 1.8522, -1000527.6575, -1000924.4665, -1003434.0268, -1004633.5158]","[2.301, 2.397, 3.732, 1.771, 3.06, 2.067, 3.278, 5.285]",1.0646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7709,8.0,0.941,3.1305,1.6856,0.8785,1.7957,1.7709,"[[4.542, 0.0], [8.54, 0.0], [12.823, -0.131], [18.248, 0.0], [23.387, -0.131], [25.957, -0.131]]",0.0,-0.0083,1.1825,0.0,-0.144,0.5304,2.0,0.0,ok,5.2847,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,1775e201089c4f979dc8892e56872100,scene-0524,44
